"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","단란주점영업","07_23_01_P","5700000","5700000-103-1997-00001","1997-01-20","","03","폐업","02","폐업","2003-12-26","","","","031 8844339","100.77","469-811","경기도 여주시 능서면 신지리 802번지","","","에이스단란주점","2003-02-12 00:00:00","I","2026-02-03 01:35:10","단란주점","250825.113253354","422021.795248713","단란주점","0","0","학교정화(상대)","","","0","0","0","0","0","","0","0","N","100.77","","","",
"2","단란주점영업","07_23_01_P","3150000","3150000-103-1994-00598","1994-10-20","","01","영업/정상","01","영업","","","","","0226658243","90.88","157-812","서울특별시 강서구 공항동 42-22 지하 1층","서울특별시 강서구 공항대로 34, 지하 1층 (공항동)","07623","탑노래주점","2026-02-01 08:28:48","U","2026-02-03 02:40:00","단란주점","183227.963853126","450986.476023762","단란주점","0","0","","","","0","0","0","0","0","","0","0","N","90.88","","","",
"3","단란주점영업","07_23_01_P","5530000","5740000-103-2006-00001","2006-05-24","","01","영업/정상","01","영업","","","","","3529700","94.23","","경기도 화성시 만세구 향남읍 평리 84-3","경기도 화성시 만세구 향남읍 삼천병마로 225-16, 지1층","","PINOY TOWN(피노이타운)","2023-03-31 14:27:53","I","2026-02-04 01:35:23","단란주점","191935.94376548","403438.787971973","단란주점","0","0","","","","0","0","0","0","0","","0","0","N","94.23","","","",
"4","단란주점영업","07_23_01_P","5530000","5740000-103-2008-00002","2008-01-25","","01","영업/정상","01","영업","","","","","031 355 3983","79.63","","경기도 화성시 만세구 남양읍 남양리 1267-2","경기도 화성시 만세구 남양읍 남양시장로 88 (남양동)","","또와 단란주점","2023-11-23 18:12:40","I","2026-02-04 01:35:23","단란주점","183849.784361225","412016.926613032","단란주점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","79.63","","","",
"5","단란주점영업","07_23_01_P","5530000","5740000-103-2008-00004","2008-07-25","","03","폐업","02","폐업","2024-05-29","","","","031 355 9708","108.65","","경기도 화성시 만세구 남양읍 남양리 1237","경기도 화성시 만세구 남양읍 남양시장로 79 (남양동)","","킹 KARAOKE 단란주점","2024-05-29 10:50:44","I","2026-02-04 01:35:23","단란주점","183760.779242098","412005.243931415","단란주점","0","0","","","","0","0","0","0","0","","0","0","N","108.65","","","",
"6","단란주점영업","07_23_01_P","5530000","5740000-103-2009-00001","2009-04-23","","03","폐업","02","폐업","2021-06-09","","","","","29.18","","경기도 화성시 만세구 향남읍 행정리 486-1 명신프라자 2동","경기도 화성시 만세구 향남읍 행정중앙2로 63-34","","마돈나","2021-06-09 09:30:08","I","2026-02-04 01:35:23","단란주점","193048.999517209","403199.685620242","단란주점","1","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","29.18","","","",
"7","단란주점영업","07_23_01_P","5530000","5740000-103-2009-00004","2009-10-21","","03","폐업","02","폐업","2021-04-20","","","","","116.21","","경기도 화성시 만세구 우정읍 조암리 276 외1 필지 b동 1층","경기도 화성시 만세구 우정읍 3.1만세로 59","","야자수","2021-04-20 15:32:24","I","2026-02-04 01:35:23","단란주점","183943.190594417","397996.41880848","단란주점","0","0","","","","0","0","0","0","0","","0","0","N","116.21","","","",
"8","단란주점영업","07_23_01_P","5530000","5740000-103-2009-00006","2009-12-01","","01","영업/정상","01","영업","","","","","031 3548609","83.95","","경기도 화성시 만세구 향남읍 평리 110-3 2층","경기도 화성시 만세구 향남읍 3.1만세로 1110","","7080단란주점","2020-05-24 10:59:48","I","2026-02-04 01:35:23","단란주점","191821.69287475","403422.094964781","단란주점","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","N","83.95","","","",
"9","단란주점영업","07_23_01_P","5530000","5740000-103-2010-00002","2010-05-14","","01","영업/정상","01","영업","","","","","","132.80","","경기도 화성시 만세구 향남읍 평리 110-4","경기도 화성시 만세구 향남읍 3.1만세로 1108-1","","드럼7080","2024-11-06 14:04:59","I","2026-02-04 01:35:23","단란주점","191812.954836695","403410.912184344","단란주점","0","0","","","","0","0","0","0","0","","0","0","N","132.8","","","",
"10","단란주점영업","07_23_01_P","5530000","5740000-103-2011-00001","2011-01-11","","03","폐업","02","폐업","2023-06-13","","","","","86.00","","경기도 화성시 만세구 팔탄면 덕천리 117-1","경기도 화성시 만세구 팔탄면 온천로 318","","킹 노래주점","2023-06-13 15:57:16","I","2026-02-04 01:35:23","단란주점","188592.600908899","405048.099057985","단란주점","0","0","기타","","간이상수도","0","0","0","0","0","","0","0","N","86","","","",
