"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","제과점영업","07_22_18_P","5530000","5760000-121-2004-00044","2004-09-21","","03","폐업","02","폐업","2010-01-22","","","","031 3066784","54.17","445-360","경기도 화성시 병점동 842-22","","","뚜레쥬르 병점우남","2007-11-16 14:54:20","I","2026-02-03 01:35:10","제과점영업","203825.178894113","411815.407051864","제과점영업","0","0","아파트지역","","상수도전용","0","0","0","0","0","","0","0","N","54.17","","","",
"2","제과점영업","07_22_18_P","3780000","3800000-121-2025-00007","2025-09-12","","01","영업/정상","01","영업","","","","","","21.43","462-805","경기도 성남시 중원구 금광동 4617 1층 일부호","경기도 성남시 중원구 산성대로 432-1, 1층 일부호 (금광동)","13170","최윤재 명장도너츠","2025-09-15 09:38:11","I","2026-02-03 01:35:10","제과점영업","214060.936331732","438696.14436933","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","21.43","","","",
"3","제과점영업","07_22_18_P","4610000","4610000-121-2025-00002","2025-05-26","","01","영업/정상","01","영업","","","","","","226.26","340-922","충청남도 예산군 덕산면 둔리 481-28","충청남도 예산군 덕산면 수덕사로 1155, 1층","32408","건어물직판장","2025-05-07 16:52:12","I","2026-02-03 01:35:10","제과점영업","167939.475336379","352548.00236032","제과점영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","226.26","","","",
"4","제과점영업","07_22_18_P","3120000","3120000-121-2026-00001","2026-01-02","","03","폐업","02","폐업","2026-01-31","","","","","","120-706","서울특별시 서대문구 창천동 30-33 현대백화점신촌점","서울특별시 서대문구 신촌로 83, 현대백화점신촌점 지하1층 (창천동)","03789","몰리하우스","2026-02-01 04:15:08","U","2026-02-03 02:40:00","제과점영업","194265.067639805","450433.691021245","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"5","제과점영업","07_22_18_P","3510500","3510500-121-2025-00027","2025-12-30","","03","폐업","02","폐업","2026-01-31","","","","","","","인천광역시 미추홀구 관교동 15 인천종합터미널,롯데백화점","인천광역시 미추홀구 연남로 35, 롯데백화점 지하 1층 일부호 (관교동)","22242","앙보화","2026-02-01 04:15:09","U","2026-02-03 02:40:00","제과점영업","173499.267314606","437739.32138498","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"6","제과점영업","07_22_18_P","3410000","3410000-121-2026-00001","2026-01-05","","03","폐업","02","폐업","2026-01-31","","","","","","700-082","대구광역시 중구 계산동2가 0200 현대백화점 지하1층","대구광역시 중구 달구벌대로 2077, 현대백화점 지하1층 (계산동2가)","41936","네쥬","2026-02-01 04:15:10","U","2026-02-03 02:40:00","제과점영업","343588.735554802","264119.010750105","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"7","제과점영업","07_22_18_P","5710000","5730000-121-2026-00002","2026-01-15","","03","폐업","02","폐업","2026-01-31","","","","","","361-270","충청북도 청주시 흥덕구 복대동 3380 현대백화점충청점 지하1층 일부호","충청북도 청주시 흥덕구 직지대로 308, 현대백화점충청점 지하1층 일부호 (복대동)","28424","보정당앞산","2026-02-01 04:15:13","U","2026-02-03 02:40:00","제과점영업","238047.286714699","349368.880808052","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"8","제과점영업","07_22_18_P","3940000","4100100-121-2025-00036","2025-12-26","","03","폐업","02","폐업","2026-01-31","","","","","","411-766","경기도 고양시 일산서구 대화동 2602 현대백화점 킨텍스점 지하1층 일부호","경기도 고양시 일산서구 호수로 817, 현대백화점 킨텍스점 지하1층 일부호 (대화동)","10391","우리동네마카롱(한시적)","2026-02-01 04:15:11","U","2026-02-03 02:40:00","제과점영업","178006.080301401","462865.812502378","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"9","제과점영업","07_22_18_P","3290000","3290000-121-2026-00002","2026-02-02","","01","영업/정상","01","영업","","","","","","27.25","614-060","부산광역시 부산진구 범전동 450 삼한골든뷰 센트럴파크","부산광역시 부산진구 중앙대로 821, 201동 지하1층 B155호 (범전동, 삼한골든뷰 센트럴파크)","47249","(주)남포당","2026-02-02 15:53:17","I","2026-02-04 00:20:02","제과점영업","387939.473018603","187062.522735753","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","27.25","","","",
"10","제과점영업","07_22_18_P","6520000","6520000-121-2026-00003","2026-02-02","","01","영업/정상","01","영업","","","","","","31.74","697-301","제주특별자치도 서귀포시 상예동 1228-1","제주특별자치도 서귀포시 상예로 20, 2층 202호 (상예동)","63537","포티그레인(Poti grain)","2026-02-02 11:10:10","I","2026-02-04 00:20:02","제과점영업","143121.008727404","-27361.3893434909","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","31.74","","","",
