"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","건강기능식품일반판매업","07_22_03_P","5540000","5540000-134-2026-00019","2026-01-30","","01","영업/정상","01","영업","","","","","","","464-871","경기도 광주시 곤지암읍 유사리 ***-*","경기도 광주시 곤지암읍 만삼로 ***, E경기광주휴게소광주점(CU) *층","12726","(주)비지에프휴먼넷 CU E경기광주휴게소광주점","2026-02-01 13:00:03","I","2026-02-03 00:20:01","","237612.711150504","430890.998410041","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"2","건강기능식품일반판매업","07_22_03_P","5540000","5540000-134-2026-00020","2026-01-30","","01","영업/정상","01","영업","","","","","","","464-871","경기도 광주시 곤지암읍 삼합리 산 **-*","경기도 광주시 곤지암읍 만삼로 ***, E경기광주휴게소원주점(CU) *층","12727","(주)비지에프휴먼넷 CU E경기광주휴게소원주점","2026-02-01 13:21:55","I","2026-02-03 00:20:01","","238553.314446881","430816.056498035","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3","건강기능식품일반판매업","07_22_03_P","3200000","3200000-134-2023-00113","2023-04-24","","01","영업/정상","01","영업","","","","","","318.78","151-708","서울특별시 관악구 신림동 ****-** 서원프라자, 태영아파트","서울특별시 관악구 신림로 ***, ***호 (신림동, 서원프라자, 태영아파트)","08754","신림 라움 산부인과","2023-04-21 20:56:17","I","2026-02-03 01:35:10","","193736.283365342","442593.593920989","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"4","건강기능식품일반판매업","07_22_03_P","5700000","5700000-134-2011-00004","2011-03-02","","03","폐업","02","폐업","2011-03-07","","","","","3.30","469-811","경기도 여주시 능서면 신지리 ***번지 능서상가 *층","","","자연농원","2011-03-02 12:05:10","I","2026-02-03 01:35:10","","250825.113253354","422021.795248713","영업장판매","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"5","건강기능식품일반판매업","07_22_03_P","5700000","5700000-134-2004-00051","2004-10-29","","03","폐업","02","폐업","2005-03-10","","","","8849885","","469-813","경기도 여주시 능서면 번도리 ***-*번지 세종주택B동***호","","","고려한백인터내셔날","2004-10-29 00:00:00","I","2026-02-03 01:35:10","","250706.282660338","422119.294922233","방문판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"6","건강기능식품일반판매업","07_22_03_P","5700000","5700000-134-2004-00026","2004-06-21","","03","폐업","02","폐업","2004-10-18","","","","","","469-813","경기도 여주시 능서면 번도리 ***번지","","","씽킹빅1","2004-06-21 00:00:00","I","2026-02-03 01:35:10","","251975.816385169","422193.863063216","다단계판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"7","건강기능식품일반판매업","07_22_03_P","5530000","5760000-134-2004-00005","2004-06-02","","03","폐업","02","폐업","2012-07-30","","","","031 2344123","88.40","445-360","경기도 화성시 병점동 ***-* (*층)","","","생그린 경기 태안지사","2004-06-02 00:00:00","I","2026-02-03 01:35:10","","203268.362114371","411489.615047065","방문판매","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"8","건강기능식품일반판매업","07_22_03_P","4840000","4840000-134-2005-00014","2005-07-15","","03","폐업","02","폐업","2017-01-23","","","","","","545-020","전라남도 광양시 도이동 ***번지","전라남도 광양시 지동길 **-* (도이동)","57768","비타민까페","2017-01-19 17:56:23","I","2026-02-03 01:35:10","","262469.517263169","159904.480630719","다단계판매","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"9","건강기능식품일반판매업","07_22_03_P","4090000","4090000-134-2023-00065","2023-02-28","","01","영업/정상","01","영업","","","","","","3.30","415-080","경기도 김포시 구래동 ****-**","경기도 김포시 김포한강*로**번길 **, ***-G**호 (구래동)","10071","더 쥬빌리","2023-02-01 15:18:11","I","2026-02-03 01:35:10","","166542.983302429","460146.42097319","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"10","건강기능식품일반판매업","07_22_03_P","3520000","3520000-134-2026-00008","2026-01-26","","01","영업/정상","01","영업","","","","","","1.65","406-081","인천광역시 연수구 송도동 *-** 송도타임스페이스 D동 ***의 일부( C**)","인천광역시 연수구 하모니로 ***, 송도타임스페이스 D동 지상*층 ***의 일부( C**)호 (송도동)","21998","브랜딧","2026-01-12 16:44:03","I","2026-02-03 01:35:10","","168216.577756851","431393.9120421","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"11","건강기능식품일반판매업","07_22_03_P","3630000","3630000-134-2025-00159","2025-09-24","","01","영업/정상","01","영업","","","","","","","506-816","광주광역시 광산구 운남동 ***-* *층, ***-s*호","광주광역시 광산구 임방울대로 ***-**, *층 ***-s*호 (운남동)","62319","이음이","2025-09-12 16:14:23","I","2026-02-03 01:35:10","","183595.64971158","186228.410644562","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
