영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
기타,,썬레코드,기타,2026-05-19,369707.28042154,474657.664464918,2026-05-20 03:03:03,U,02,폐업,167.04,,,,,기타,,,,2026-05-19 13:25:40,2021-08-27,167.04,,강원특별자치도 강릉시 입암동 174,N,,4201000-101-2021-00226,,4201000,강원특별자치도 강릉시 성덕로 251 (입암동),25617,03,폐업,기타,,,,상수도전용
,,오픈런,기타,,166978.306511062,460329.294538724,2026-05-20 03:03:03,U,01,영업,174.42,,,,,,,,,2026-05-19 11:47:34,2019-11-13,174.42,415-080,경기도 김포시 구래동 6883-6 포인트프라자,Y,,4090000-101-2019-00659,,4090000,"경기도 김포시 김포한강9로76번길 49, 포인트프라자 304호 (구래동)",10071,01,영업/정상,기타,,,,
기타,,모퉁이맥주,호프/통닭,2026-05-19,192487.617371612,454791.618864338,2026-05-20 03:03:03,U,02,폐업,52.42,,,,,자율,,,,2026-05-19 14:38:25,2024-03-29,52.42,122-923,서울특별시 은평구 응암동 123-25 자선메르시안아파트,N,,3110000-101-2024-00105,,3110000,"서울특별시 은평구 불광천길 482, 1층 101호 (응암동, 자선메르시안아파트)",03456,03,폐업,호프/통닭,,,,상수도전용
,,키스멧키친,기타,2026-05-19,287037.353265828,425512.092239207,2026-05-20 03:03:03,U,02,폐업,126.74,,,,,,,,,2026-05-19 09:26:49,2025-03-10,126.74,,강원특별자치도 원주시 반곡동 1848-6,N,,4191000-101-2025-00073,,4191000,"강원특별자치도 원주시 양지뜰4길 5-1, 1층 (반곡동)",26461,03,폐업,기타,,,,상수도전용
,,오븐투닭 만수점,기타,2026-05-19,175888.937855022,439293.923546256,2026-05-20 03:03:03,U,02,폐업,17,,,,,,,,,2026-05-19 13:30:32,2024-05-23,17.00,405-862,인천광역시 남동구 만수동 888-4 일부(102호),N,,3530000-101-2024-00208,,3530000,"인천광역시 남동구 구월로 337, 1층 일부(102호)호 (만수동)",21543,03,폐업,기타,,,,
,,밥다방,기타,2026-05-19,217344.753524462,451638.78739702,2026-05-20 03:03:03,U,02,폐업,56.28,,,,,,,,,2026-05-19 17:38:57,2022-01-14,56.28,465-150,경기도 하남시 망월동 1143-1 미사강변 오벨리스크,N,,4040000-101-2022-00022,,4040000,"경기도 하남시 미사대로 410, 미사강변 오벨리스크 247호 (망월동)",12912,03,폐업,기타,,,,
,,백억커피 장안점,기타,,205638.173056438,451868.882394974,2026-05-20 03:03:03,U,01,영업,33,,,,,,,,,2026-05-19 15:59:46,2022-12-28,33.00,130-837,서울특별시 동대문구 장안동 186-42,N,,3050000-101-2022-00407,,3050000,"서울특별시 동대문구 한천로18길 9, 1층 (장안동)",02626,01,영업/정상,기타,,,,
,,복만원감자탕,한식,,210042.725291813,388504.939864827,2026-05-20 03:03:03,U,01,영업,110.52,,,,0,,,,,2026-05-19 09:55:01,2001-04-25,110.52,450-810,경기도 평택시 비전동 868,N,0,3910000-101-2001-00129,,3910000,경기도 평택시 문화촌로11번길 34 (비전동),17871,01,영업/정상,한식,031-652-9980,,,상수도전용
,,오버트연남,기타,2026-05-19,193424.059470565,450807.927142623,2026-05-20 03:03:03,U,02,폐업,98,,,,,,,,,2026-05-19 15:49:49,2022-11-01,98.00,121-755,서울특별시 마포구 동교동 147-2 동교동빌딩,N,,3130000-101-2022-00947,,3130000,"서울특별시 마포구 연희로 7, 동교동빌딩 1층 105호 (동교동)",03985,03,폐업,기타,,,,
주택가주변,,처갓집양념치킨 가평점,호프/통닭,,245060.369774881,481098.5674658,2026-05-20 03:03:03,U,01,영업,127.07,,,,1,,,,,2026-05-19 12:00:28,2014-09-19,127.07,477-801,경기도 가평군 가평읍 읍내리 452 외 1필지(1층),N,,4160000-101-2014-00081,,4160000,"경기도 가평군 가평읍 가화로 133, 1층",12413,01,영업/정상,호프/통닭,0507-744-9191,,,상수도전용
