영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,아라마크(주) 홈플러스 신내점,위탁급식영업,2026-05-21,208208.786684767,457054.793655589,2026-05-22 03:03:03,U,02,폐업,135,,,,,,,,,2026-05-21 15:24:33,2025-01-02,135.00,131-872,서울특별시 중랑구 신내동 645 홈플러스 서울 신내점,N,,3060000-120-2025-00002,,3060000,"서울특별시 중랑구 신내로 201, 홈플러스 서울 신내점 1층 (신내동)",02024,03,폐업,위탁급식영업,,,,
,,아라마크(주) 홈플러스 면목점,위탁급식영업,2026-05-21,207090.86716546,453072.936040777,2026-05-22 03:03:03,U,02,폐업,146.16,,,,,,,,,2026-05-21 15:23:43,2025-01-02,146.16,131-822,서울특별시 중랑구 면목동 168-2 홈플러스,N,,3060000-120-2025-00003,,3060000,"서울특별시 중랑구 사가정로 332, 홈플러스 1층 (면목동)",02236,03,폐업,위탁급식영업,,,,
,,아라마크(주)홈플러스잠실점,위탁급식영업,2026-05-21,209039.148023482,446007.966801057,2026-05-22 03:03:03,U,02,폐업,216,,,,,,,,,2026-05-21 16:28:00,2024-12-31,216.00,138-934,서울특별시 송파구 신천동 7-12 SONGPA FUN STADIUM,N,,3230000-120-2024-00017,,3230000,"서울특별시 송파구 올림픽로35가길 16, SONGPA FUN STADIUM 4층 (신천동)",05510,03,폐업,위탁급식영업,,,,
,,아라마크(주)홈플러스 인천연수점,위탁급식영업,2026-05-21,171926.076708191,433811.136423145,2026-05-22 03:03:03,U,02,폐업,344.91,,,,,,,,,2026-05-21 14:49:14,2025-01-06,344.91,406-827,인천광역시 연수구 동춘동 926 스퀘어원,N,,3520000-120-2025-00003,,3520000,"인천광역시 연수구 청능대로 210, 스퀘어원 지하1층 일부호 (동춘동)",21975,03,폐업,위탁급식영업,,,,
,,아라마크(주) 홈플러스 인천송도점,위탁급식영업,2026-05-21,169499.618663809,430950.250482797,2026-05-22 03:03:03,U,02,폐업,196.64,,,,,,,,,2026-05-21 14:04:45,2025-01-07,196.64,406-081,인천광역시 연수구 송도동 168-3 홈플러스 복합쇼핑몰(송도점),N,,3520000-120-2025-00004,,3520000,"인천광역시 연수구 송도국제대로 165, 홈플러스 복합쇼핑몰 지하1층 일부호 (송도동)",21984,03,폐업,위탁급식영업,,,,
,,아라마크 주식회사 홈플러스 숭의점,위탁급식영업,2026-05-21,,,2026-05-22 03:03:03,U,02,폐업,98,,,,,,,,,2026-05-21 11:32:33,2025-01-03,98.00,,"인천광역시 미추홀구 숭의동 180-6 컨벤션,홈플러스",N,,3510500-120-2025-00001,,3510500,"인천광역시 미추홀구 석정로 51, 컨벤션,홈플러스 지하 3층 (숭의동)",22160,03,폐업,위탁급식영업,,,,상수도전용
,,아라마크(주) 홈플러스인천논현점,위탁급식영업,2026-05-21,175633.883082614,433196.453155142,2026-05-22 03:03:03,U,02,폐업,391,,,,,,,,,2026-05-21 10:13:36,2025-01-07,391.00,405-825,인천광역시 남동구 논현동 650-1 2층 일부호,N,,3530000-120-2025-00003,,3530000,"인천광역시 남동구 청능대로 596, 2층 일부호 (논현동)",21667,03,폐업,위탁급식영업,,,,
,,(주)후니드 SK하이닉스 여자기숙사 이천점,위탁급식영업,,242144.751556853,416378.611467079,2026-05-22 03:03:03,U,01,영업,713,,,,,,,,,2026-05-21 11:04:46,2015-11-05,713.00,467-852,경기도 이천시 대월면 대흥리 1-9,N,,4070000-120-2015-00016,,4070000,경기도 이천시 대월면 대산로288번길 48,17336,01,영업/정상,위탁급식영업,031-8094-8097,,,
,,주식회사 우리푸드 한결엘에스 지점,위탁급식영업,2026-05-21,243652.992520753,425797.807323046,2026-05-22 03:03:03,U,02,폐업,288,,,,,,,,,2026-05-21 11:22:52,2023-06-15,288.00,467-831,경기도 이천시 백사면 현방리 266-1,N,,4070000-120-2023-00008,,4070000,"경기도 이천시 백사면 청백리로393번길 496, 2층",17312,03,폐업,위탁급식영업,031-927-9274,,,
,,재단법인케이티그룹희망나눔재단원주,위탁급식영업,,288930.176344404,426627.905630602,2026-05-22 03:03:03,U,01,영업,14.49,,,,,,,,,2026-05-21 11:37:47,2010-01-07,14.49,,강원특별자치도 원주시 행구동 760,N,,4191000-120-2010-00001,,4191000,강원특별자치도 원주시 행구덕현길 109 (행구동),26455,01,영업/정상,위탁급식영업,033-749-7282,,,간이상수도
